	board	digit	filled	type	x	y
5614	2.2.3000040000000200	1	2	column	2	1
5615	2.2.3000000000410000	1	2	row	2	1
5616	2.2.0030010000000400	1	2	column	2	1
5617	2.2.0000000040020030	1	2	row	2	1
5618	2.2.0000300000240000	1	2	row	2	1
5619	2.2.3000010000000400	1	2	column	2	1
5620	2.2.0000000340200000	1	2	row	2	1
5621	2.2.0400300000000200	1	2	column	2	1
5622	2.2.0000300000410000	1	2	row	2	1
5623	2.2.0200040000000030	1	2	column	2	1
5624	2.2.0003000010200000	1	2	row	2	1
5625	2.2.0100020000000030	1	2	column	2	1
5626	2.2.0000000040200003	1	2	row	2	1
5627	2.2.0000000340100000	1	2	row	2	1
5628	2.2.0400020000000030	1	2	column	2	1
5629	2.2.0200003000000400	1	2	column	2	1
5630	2.2.0000300000420000	1	2	row	2	1
5631	2.2.0400020000000003	1	2	column	2	1
5632	2.2.0000000020400003	1	2	row	2	1
5633	2.2.3000040000000100	1	2	column	2	1
5634	2.2.0000000010400003	1	2	row	2	1
5635	2.2.0030040000000100	1	2	column	2	1
5636	2.2.0000000020010030	1	2	row	2	1
5637	2.2.0200040000000003	1	2	column	2	1
5638	2.2.0003000010400000	1	2	row	2	1
5639	2.2.0000300000210000	1	2	row	2	1
5640	2.2.0003020000000400	1	2	column	2	1
5641	2.2.0030000020040000	1	2	row	2	1
5642	2.2.0003010000000400	1	2	column	2	1
5643	2.2.0200010000000030	1	2	column	2	1
5644	2.2.0000003020040000	1	2	row	2	1
5645	2.2.0100300000000200	1	2	column	2	1
5646	2.2.0000003040010000	1	2	row	2	1
5647	2.2.0100040000000003	1	2	column	2	1
5648	2.2.0003000020100000	1	2	row	2	1
5649	2.2.0000000010200003	1	2	row	2	1
5650	2.2.0400010000000030	1	2	column	2	1
5651	2.2.0000300000120000	1	2	row	2	1
5652	2.2.0100000300000200	1	2	column	2	1
5653	2.2.0000000020100003	1	2	row	2	1
5654	2.2.3000020000000100	1	2	column	2	1
5655	2.2.0100003000000200	1	2	column	2	1
5656	2.2.0100040000000030	1	2	column	2	1
5657	2.2.0000003020010000	1	2	row	2	1
5658	2.2.3000020000000400	1	2	column	2	1
5659	2.2.0000000040100003	1	2	row	2	1
5660	2.2.0003000020400000	1	2	row	2	1
5661	2.2.0000000320100000	1	2	row	2	1
5662	2.2.0100020000000003	1	2	column	2	1
5663	2.2.0000000020040030	1	2	row	2	1
5664	2.2.0003040000000100	1	2	column	2	1
5665	2.2.0000000010040030	1	2	row	2	1
5666	2.2.0003000040200000	1	2	row	2	1
5667	2.2.0200010000000003	1	2	column	2	1
5668	2.2.0003000040100000	1	2	row	2	1
5669	2.2.0200300000000100	1	2	column	2	1
5670	2.2.0000000320400000	1	2	row	2	1
5671	2.2.3000000000140000	1	2	row	2	1
5672	2.2.0200000300000400	1	2	column	2	1
5673	2.2.0100003000000400	1	2	column	2	1
5674	2.2.0000000040010030	1	2	row	2	1
5675	2.2.0200300000000400	1	2	column	2	1
5676	2.2.0100300000000400	1	2	column	2	1
5677	2.2.0400003000000200	1	2	column	2	1
5678	2.2.0030000010040000	1	2	row	2	1
5679	2.2.3000000000120000	1	2	row	2	1
5680	2.2.3000000000210000	1	2	row	2	1
5681	2.2.0030020000000100	1	2	column	2	1
5682	2.2.0100000300000400	1	2	column	2	1
5683	2.2.0200003000000100	1	2	column	2	1
5684	2.2.0030000040010000	1	2	row	2	1
5685	2.2.3000000000240000	1	2	row	2	1
5686	2.2.0000000010020030	1	2	row	2	1
5687	2.2.0400300000000100	1	2	column	2	1
5688	2.2.0400003000000100	1	2	column	2	1
5689	2.2.0030000020010000	1	2	row	2	1
5690	2.2.0030020000000400	1	2	column	2	1
5691	2.2.0000003010040000	1	2	row	2	1
5692	2.2.0400010000000003	1	2	column	2	1
5693	2.2.0000003010020000	1	2	row	2	1
5694	2.2.3000010000000200	1	2	column	2	1
5695	2.2.0000000310200000	1	2	row	2	1
5696	2.2.0003020000000100	1	2	column	2	1
5697	2.2.0030000040020000	1	2	row	2	1
5698	2.2.0400000300000100	1	2	column	2	1
5699	2.2.0003040000000200	1	2	column	2	1
5700	2.2.0003010000000200	1	2	column	2	1
5701	2.2.0200000300000100	1	2	column	2	1
5702	2.2.0000000020430000	1	3	row	2	1
5703	2.2.0200040000000300	1	3	column	2	1
5704	2.2.0000000040320000	1	3	row	2	1
5705	2.2.0200030000000400	1	3	column	2	1
5706	2.2.0000000040230000	1	3	row	2	1
5707	2.2.0300020000000400	1	3	column	2	1
5708	2.2.0400020000000300	1	3	column	2	1
5709	2.2.0000000030420000	1	3	row	2	1
5710	2.2.0300040000000200	1	3	column	2	1
5711	2.2.0000000030240000	1	3	row	2	1
5712	2.2.0400030000000200	1	3	column	2	1
5713	2.2.0000000020340000	1	3	row	2	1
5714	2.2.0000000040130000	1	3	row	2	1
5715	2.2.0100030000000400	1	3	column	2	1
5716	2.2.0000000030140000	1	3	row	2	1
5717	2.2.0300010000000400	1	3	column	2	1
5718	2.2.0000000030410000	1	3	row	2	1
5719	2.2.0400010000000300	1	3	column	2	1
5720	2.2.0000000010340000	1	3	row	2	1
5721	2.2.0400030000000100	1	3	column	2	1
5722	2.2.0000000010430000	1	3	row	2	1
5723	2.2.0100040000000300	1	3	column	2	1
5724	2.2.0000000040310000	1	3	row	2	1
5725	2.2.0300040000000100	1	3	column	2	1
5726	2.2.0000000010420000	1	3	row	2	1
5727	2.2.0100020000000400	1	3	column	2	1
5728	2.2.0000000020410000	1	3	row	2	1
5729	2.2.0400020000000100	1	3	column	2	1
5730	2.2.0100040000000200	1	3	column	2	1
5731	2.2.0000000010240000	1	3	row	2	1
5732	2.2.0000000040210000	1	3	row	2	1
5733	2.2.0200040000000100	1	3	column	2	1
5734	2.2.0000000040120000	1	3	row	2	1
5735	2.2.0200010000000400	1	3	column	2	1
5736	2.2.0000000020140000	1	3	row	2	1
5737	2.2.0400010000000200	1	3	column	2	1
5738	2.2.0000100000030100	1	1	row	2	2
5739	2.2.1000002000000100	1	1	column	2	2
5740	2.2.0001100004000000	1	1	row	2	2
5741	2.2.0001000000000030	1	1	column	2	2
5742	2.2.0000000140000100	1	1	row	2	2
5743	2.2.0100000100000040	1	1	column	2	2
5744	2.2.0001100003000000	1	1	row	2	2
5745	2.2.0020010000001000	1	1	column	2	2
5746	2.2.0001010000000040	1	1	column	2	2
5747	2.2.0000000120000100	1	1	row	2	2
5748	2.2.0001100000000020	1	1	column	2	2
5749	2.2.0100000140000000	1	1	row	2	2
5750	2.2.0100002000001000	1	1	column	2	2
5751	2.2.0001010020000000	1	1	row	2	2
5752	2.2.1000000100000030	1	1	column	2	2
5753	2.2.0100000000021000	1	1	row	2	2
5754	2.2.0030000100000100	1	1	column	2	2
5755	2.2.0000000000020100	1	1	row	2	2
5756	2.2.0100000100000020	1	1	column	2	2
5757	2.2.0001000000000040	1	1	column	2	2
5758	2.2.0000000104001000	1	1	row	2	2
5759	2.2.0000000100000020	1	1	column	2	2
5760	2.2.1000004000000100	1	1	column	2	2
5761	2.2.0000010000021000	1	1	row	2	2
5762	2.2.0040000100000100	1	1	column	2	2
5763	2.2.0000100000020100	1	1	row	2	2
5764	2.2.0001000000000020	1	1	column	2	2
5765	2.2.0001000020000100	1	1	row	2	2
5766	2.2.0000010000041000	1	1	row	2	2
5767	2.2.0001010030000000	1	1	row	2	2
5768	2.2.0000000000040100	1	1	row	2	2
5769	2.2.0030100000000100	1	1	column	2	2
5770	2.2.0040100000000100	1	1	column	2	2
5771	2.2.1000000000020100	1	1	row	2	2
5772	2.2.0000010000031000	1	1	row	2	2
5773	2.2.0030000100001000	1	1	column	2	2
5774	2.2.0100000130000000	1	1	row	2	2
5775	2.2.1000000102000000	1	1	row	2	2
5776	2.2.0100003000001000	1	1	column	2	2
5777	2.2.0100000100000030	1	1	column	2	2
5778	2.2.1000000103000000	1	1	row	2	2
5779	2.2.0020100000000100	1	1	column	2	2
5780	2.2.0000000103001000	1	1	row	2	2
5781	2.2.0020000100000100	1	1	column	2	2
5782	2.2.0000100000040100	1	1	row	2	2
5783	2.2.1000000100000040	1	1	column	2	2
5784	2.2.0001000030000100	1	1	row	2	2
5785	2.2.0001004000000100	1	1	column	2	2
5786	2.2.0000000102001000	1	1	row	2	2
5787	2.2.1000000100000020	1	1	column	2	2
5788	2.2.0040010000001000	1	1	column	2	2
5789	2.2.1000000000030100	1	1	row	2	2
5790	2.2.1000003000000100	1	1	column	2	2
5791	2.2.0000000000030100	1	1	row	2	2
5792	2.2.0100004000001000	1	1	column	2	2
5793	2.2.0100000120000000	1	1	row	2	2
5794	2.2.0000000000021000	1	1	row	2	2
5795	2.2.0001000040000100	1	1	row	2	2
5796	2.2.0001010040000000	1	1	row	2	2
5797	2.2.0020000100001000	1	1	column	2	2
5798	2.2.0000000000031000	1	1	row	2	2
5799	2.2.0030010000001000	1	1	column	2	2
5800	2.2.0001000004001000	1	1	row	2	2
5801	2.2.0001010000000020	1	1	column	2	2
5802	2.2.0001000002001000	1	1	row	2	2
5803	2.2.0001000003001000	1	1	row	2	2
5804	2.2.0001003000000100	1	1	column	2	2
5805	2.2.1000000000040100	1	1	row	2	2
5806	2.2.0001004000001000	1	1	column	2	2
5807	2.2.0001100000000040	1	1	column	2	2
5808	2.2.0040000100001000	1	1	column	2	2
5809	2.2.0001002000000100	1	1	column	2	2
5810	2.2.1000000104000000	1	1	row	2	2
5811	2.2.0000000000041000	1	1	row	2	2
5812	2.2.0000000100000040	1	1	column	2	2
5813	2.2.0001003000001000	1	1	column	2	2
5814	2.2.0100000000041000	1	1	row	2	2
5815	2.2.0001002000001000	1	1	column	2	2
5816	2.2.0001100000000030	1	1	column	2	2
5817	2.2.0000000100000030	1	1	column	2	2
5818	2.2.0001100002000000	1	1	row	2	2
5819	2.2.0001010000000030	1	1	column	2	2
5820	2.2.0000000130000100	1	1	row	2	2
5821	2.2.0100000000031000	1	1	row	2	2
5822	2.2.0000000204002000	1	1	row	2	2
5823	2.2.0000000200000010	1	1	column	2	2
5824	2.2.0000200000040200	1	1	row	2	2
5825	2.2.0040000200000200	1	1	column	2	2
5826	2.2.0000000201002000	1	1	row	2	2
5827	2.2.2000001000000200	1	1	column	2	2
5828	2.2.0002200001000000	1	1	row	2	2
5829	2.2.0200004000002000	1	1	column	2	2
5830	2.2.0002000040000200	1	1	row	2	2
5831	2.2.2000000204000000	1	1	row	2	2
5832	2.2.0010020000002000	1	1	column	2	2
5833	2.2.0200000240000000	1	1	row	2	2
5834	2.2.0200000200000040	1	1	column	2	2
5835	2.2.0002000030000200	1	1	row	2	2
5836	2.2.0200000000032000	1	1	row	2	2
5837	2.2.2000000200000010	1	1	column	2	2
5838	2.2.0000000203002000	1	1	row	2	2
5839	2.2.0200001000002000	1	1	column	2	2
5840	2.2.0000200000010200	1	1	row	2	2
5841	2.2.0030200000000200	1	1	column	2	2
5842	2.2.0000200000030200	1	1	row	2	2
5843	2.2.0200003000002000	1	1	column	2	2
5844	2.2.2000000000010200	1	1	row	2	2
5845	2.2.2000003000000200	1	1	column	2	2
5846	2.2.0002020010000000	1	1	row	2	2
5847	2.2.0002001000000200	1	1	column	2	2
5848	2.2.2000000201000000	1	1	row	2	2
5849	2.2.0002200000000010	1	1	column	2	2
5850	2.2.0002020000000010	1	1	column	2	2
5851	2.2.0002200003000000	1	1	row	2	2
5852	2.2.0002020000000040	1	1	column	2	2
5853	2.2.0000000210000200	1	1	row	2	2
5854	2.2.0030020000002000	1	1	column	2	2
5855	2.2.0000020000012000	1	1	row	2	2
5856	2.2.0010200000000200	1	1	column	2	2
5857	2.2.0030000200002000	1	1	column	2	2
5858	2.2.0000000000042000	1	1	row	2	2
5859	2.2.0040020000002000	1	1	column	2	2
5860	2.2.0200000210000000	1	1	row	2	2
5861	2.2.2000000203000000	1	1	row	2	2
5862	2.2.0000000200000040	1	1	column	2	2
5863	2.2.0000000000040200	1	1	row	2	2
5864	2.2.0040000200002000	1	1	column	2	2
5865	2.2.0002020040000000	1	1	row	2	2
5866	2.2.0002200000000030	1	1	column	2	2
5867	2.2.0000020000042000	1	1	row	2	2
5868	2.2.0010000200000200	1	1	column	2	2
5869	2.2.2000000000040200	1	1	row	2	2
5870	2.2.0010000200002000	1	1	column	2	2
5871	2.2.0000000000030200	1	1	row	2	2
5872	2.2.0002000000000040	1	1	column	2	2
5873	2.2.0002000000000030	1	1	column	2	2
5874	2.2.0002000010000200	1	1	row	2	2
5875	2.2.0002003000000200	1	1	column	2	2
5876	2.2.2000004000000200	1	1	column	2	2
5877	2.2.0002000003002000	1	1	row	2	2
5878	2.2.0000000240000200	1	1	row	2	2
5879	2.2.0002000001002000	1	1	row	2	2
5880	2.2.0002020000000030	1	1	column	2	2
5881	2.2.0200000000012000	1	1	row	2	2
5882	2.2.0030000200000200	1	1	column	2	2
5883	2.2.0000000000012000	1	1	row	2	2
5884	2.2.0000000200000030	1	1	column	2	2
5885	2.2.0002001000002000	1	1	column	2	2
5886	2.2.0040200000000200	1	1	column	2	2
5887	2.2.0200000230000000	1	1	row	2	2
5888	2.2.0002004000002000	1	1	column	2	2
5889	2.2.0000020000032000	1	1	row	2	2
5890	2.2.0002000000000010	1	1	column	2	2
5891	2.2.0002020030000000	1	1	row	2	2
5892	2.2.0200000200000030	1	1	column	2	2
5893	2.2.0000000230000200	1	1	row	2	2
5894	2.2.0002200000000040	1	1	column	2	2
5895	2.2.2000000000030200	1	1	row	2	2
5896	2.2.0002200004000000	1	1	row	2	2
5897	2.2.2000000200000030	1	1	column	2	2
5898	2.2.0200000000042000	1	1	row	2	2
5899	2.2.0002003000002000	1	1	column	2	2
5900	2.2.0200000200000010	1	1	column	2	2
5901	2.2.0000000000010200	1	1	row	2	2
5902	2.2.0000000000032000	1	1	row	2	2
5903	2.2.0002004000000200	1	1	column	2	2
5904	2.2.0002000004002000	1	1	row	2	2
5905	2.2.2000000200000040	1	1	column	2	2
5906	2.2.0003000020000300	1	1	row	2	2
5907	2.2.3000002000000300	1	1	column	2	2
5908	2.2.0000000310000300	1	1	row	2	2
5909	2.2.0300000300000040	1	1	column	2	2
5910	2.2.3000000302000000	1	1	row	2	2
5911	2.2.0300000300000010	1	1	column	2	2
5912	2.2.0003030010000000	1	1	row	2	2
5913	2.2.0300001000003000	1	1	column	2	2
5914	2.2.0000000301003000	1	1	row	2	2
5915	2.2.0003000001003000	1	1	row	2	2
5916	2.2.0300002000003000	1	1	column	2	2
5917	2.2.0003000002003000	1	1	row	2	2
5918	2.2.0300004000003000	1	1	column	2	2
5919	2.2.0010030000003000	1	1	column	2	2
5920	2.2.0003300004000000	1	1	row	2	2
5921	2.2.0020000300003000	1	1	column	2	2
5922	2.2.0040000300000300	1	1	column	2	2
5923	2.2.0003001000000300	1	1	column	2	2
5924	2.2.3000000301000000	1	1	row	2	2
5925	2.2.0003004000000300	1	1	column	2	2
5926	2.2.0000300000010300	1	1	row	2	2
5927	2.2.0000300000020300	1	1	row	2	2
5928	2.2.0003030000000020	1	1	column	2	2
5929	2.2.0300000310000000	1	1	row	2	2
5930	2.2.0300000300000020	1	1	column	2	2
5931	2.2.0003030040000000	1	1	row	2	2
5932	2.2.0000030000023000	1	1	row	2	2
5933	2.2.3000001000000300	1	1	column	2	2
5934	2.2.0000030000043000	1	1	row	2	2
5935	2.2.0040000300003000	1	1	column	2	2
5936	2.2.0003300002000000	1	1	row	2	2
5937	2.2.0040300000000300	1	1	column	2	2
5938	2.2.0300000000013000	1	1	row	2	2
5939	2.2.0000000300000020	1	1	column	2	2
5940	2.2.0020300000000300	1	1	column	2	2
5941	2.2.0003002000003000	1	1	column	2	2
5942	2.2.0003030000000040	1	1	column	2	2
5943	2.2.0300000340000000	1	1	row	2	2
5944	2.2.0003002000000300	1	1	column	2	2
5945	2.2.0040030000003000	1	1	column	2	2
5946	2.2.0300000320000000	1	1	row	2	2
5947	2.2.0000000000010300	1	1	row	2	2
5948	2.2.0010300000000300	1	1	column	2	2
5949	2.2.0003000004003000	1	1	row	2	2
5950	2.2.0000000304003000	1	1	row	2	2
5951	2.2.0000000300000010	1	1	column	2	2
5952	2.2.0000000000023000	1	1	row	2	2
5953	2.2.0010000300003000	1	1	column	2	2
5954	2.2.0000000000013000	1	1	row	2	2
5955	2.2.0003030000000010	1	1	column	2	2
5956	2.2.0003000000000020	1	1	column	2	2
5957	2.2.0003300000000040	1	1	column	2	2
5958	2.2.0003300001000000	1	1	row	2	2
5959	2.2.0003000000000010	1	1	column	2	2
5960	2.2.0300000000043000	1	1	row	2	2
5961	2.2.0000000000020300	1	1	row	2	2
5962	2.2.0020030000003000	1	1	column	2	2
5963	2.2.0000300000040300	1	1	row	2	2
5964	2.2.3000000000020300	1	1	row	2	2
5965	2.2.3000000300000010	1	1	column	2	2
5966	2.2.3000000304000000	1	1	row	2	2
5967	2.2.3000000300000020	1	1	column	2	2
5968	2.2.3000004000000300	1	1	column	2	2
5969	2.2.0003300000000010	1	1	column	2	2
5970	2.2.3000000000040300	1	1	row	2	2
5971	2.2.0000000300000040	1	1	column	2	2
5972	2.2.0003004000003000	1	1	column	2	2
5973	2.2.0300000000023000	1	1	row	2	2
5974	2.2.3000000300000040	1	1	column	2	2
5975	2.2.0003001000003000	1	1	column	2	2
5976	2.2.3000000000010300	1	1	row	2	2
5977	2.2.0010000300000300	1	1	column	2	2
5978	2.2.0000000320000300	1	1	row	2	2
5979	2.2.0000000302003000	1	1	row	2	2
5980	2.2.0000030000013000	1	1	row	2	2
5981	2.2.0020000300000300	1	1	column	2	2
5982	2.2.0003000000000040	1	1	column	2	2
5983	2.2.0003030020000000	1	1	row	2	2
5984	2.2.0003300000000020	1	1	column	2	2
5985	2.2.0003000010000300	1	1	row	2	2
5986	2.2.0000000000040300	1	1	row	2	2
5987	2.2.0000000000043000	1	1	row	2	2
5988	2.2.0003000040000300	1	1	row	2	2
5989	2.2.0000000340000300	1	1	row	2	2
5990	2.2.0000100004020000	1	2	row	2	2
5991	2.2.0030100000000040	1	2	column	2	2
5992	2.2.0000010030020000	1	2	row	2	2
5993	2.2.0030002000000100	1	2	column	2	2
5994	2.2.0100000030040000	1	2	row	2	2
5995	2.2.0000000142000000	1	2	row	2	2
5996	2.2.0020004000000100	1	2	column	2	2
5997	2.2.0000100004030000	1	2	row	2	2
5998	2.2.0040002000001000	1	2	column	2	2
5999	2.2.0001000043000000	1	2	row	2	2
6000	2.2.0001002000000030	1	2	column	2	2
6001	2.2.1000000002030000	1	2	row	2	2
6002	2.2.0030010000000040	1	2	column	2	2
6003	2.2.0000000004031000	1	2	row	2	2
6004	2.2.0030004000000100	1	2	column	2	2
6005	2.2.0000000134000000	1	2	row	2	2
6006	2.2.0020004000001000	1	2	column	2	2
6007	2.2.0001000042000000	1	2	row	2	2
6008	2.2.0001000024000000	1	2	row	2	2
6009	2.2.0100004000000020	1	2	column	2	2
6010	2.2.0000000124000000	1	2	row	2	2
6011	2.2.1000003000000020	1	2	column	2	2
6012	2.2.0100002000000040	1	2	column	2	2
6013	2.2.0030100000000020	1	2	column	2	2
6014	2.2.0000000020040100	1	2	row	2	2
6015	2.2.0040100000000030	1	2	column	2	2
6016	2.2.0000100003040000	1	2	row	2	2
6017	2.2.0000100002040000	1	2	row	2	2
6018	2.2.0020003000000100	1	2	column	2	2
6019	2.2.0040003000000100	1	2	column	2	2
6020	2.2.0000100003020000	1	2	row	2	2
6021	2.2.0001002000000040	1	2	column	2	2
6022	2.2.0000000003021000	1	2	row	2	2
6023	2.2.1000003000000040	1	2	column	2	2
6024	2.2.0100000020040000	1	2	row	2	2
6025	2.2.0020000100000030	1	2	column	2	2
6026	2.2.0100000020030000	1	2	row	2	2
6027	2.2.1000004000000030	1	2	column	2	2
6028	2.2.0000000030040100	1	2	row	2	2
6029	2.2.0100000030020000	1	2	row	2	2
6030	2.2.0040002000000100	1	2	column	2	2
6031	2.2.0000010040020000	1	2	row	2	2
6032	2.2.0030004000001000	1	2	column	2	2
6033	2.2.0000000123000000	1	2	row	2	2
6034	2.2.0001000023000000	1	2	row	2	2
6035	2.2.0040010000000030	1	2	column	2	2
6036	2.2.0030010000000020	1	2	column	2	2
6037	2.2.0000000002031000	1	2	row	2	2
6038	2.2.0040003000001000	1	2	column	2	2
6039	2.2.1000004000000020	1	2	column	2	2
6040	2.2.1000000002040000	1	2	row	2	2
6041	2.2.0001000032000000	1	2	row	2	2
6042	2.2.0020003000001000	1	2	column	2	2
6043	2.2.0000000143000000	1	2	row	2	2
6044	2.2.0020100000000030	1	2	column	2	2
6045	2.2.1000000004020000	1	2	row	2	2
6046	2.2.0100003000000040	1	2	column	2	2
6047	2.2.0020010000000030	1	2	column	2	2
6048	2.2.0000010020040000	1	2	row	2	2
6049	2.2.0020010000000040	1	2	column	2	2
6050	2.2.0001003000000020	1	2	column	2	2
6051	2.2.0000000002041000	1	2	row	2	2
6052	2.2.0030000100000040	1	2	column	2	2
6053	2.2.1000000003040000	1	2	row	2	2
6054	2.2.0000000040020100	1	2	row	2	2
6055	2.2.0000000132000000	1	2	row	2	2
6056	2.2.0100000040020000	1	2	row	2	2
6057	2.2.0001000034000000	1	2	row	2	2
6058	2.2.0040010000000020	1	2	column	2	2
6059	2.2.0100002000000030	1	2	column	2	2
6060	2.2.0100004000000030	1	2	column	2	2
6061	2.2.0000000003041000	1	2	row	2	2
6062	2.2.0040000100000020	1	2	column	2	2
6063	2.2.0000000040030100	1	2	row	2	2
6064	2.2.0000010030040000	1	2	row	2	2
6065	2.2.0001004000000030	1	2	column	2	2
6066	2.2.0020000100000040	1	2	column	2	2
6067	2.2.1000002000000030	1	2	column	2	2
6068	2.2.0030002000001000	1	2	column	2	2
6069	2.2.1000000004030000	1	2	row	2	2
6070	2.2.0001003000000040	1	2	column	2	2
6071	2.2.0000000030020100	1	2	row	2	2
6072	2.2.0000000020030100	1	2	row	2	2
6073	2.2.0000000004021000	1	2	row	2	2
6074	2.2.0040000100000030	1	2	column	2	2
6075	2.2.0040100000000020	1	2	column	2	2
6076	2.2.0100000040030000	1	2	row	2	2
6077	2.2.1000000003020000	1	2	row	2	2
6078	2.2.0000010040030000	1	2	row	2	2
6079	2.2.0000100002030000	1	2	row	2	2
6080	2.2.0020100000000040	1	2	column	2	2
6081	2.2.0030000100000020	1	2	column	2	2
6082	2.2.0001004000000020	1	2	column	2	2
6083	2.2.0100003000000020	1	2	column	2	2
6084	2.2.1000002000000040	1	2	column	2	2
6085	2.2.0000020010040000	1	2	row	2	2
6086	2.2.0200001000000030	1	2	column	2	2
6087	2.2.2000000003010000	1	2	row	2	2
6088	2.2.0040000200000010	1	2	column	2	2
6089	2.2.0000200001030000	1	2	row	2	2
6090	2.2.0002001000000030	1	2	column	2	2
6091	2.2.0002000013000000	1	2	row	2	2
6092	2.2.0002001000000040	1	2	column	2	2
6093	2.2.0002000043000000	1	2	row	2	2
6094	2.2.0040000200000030	1	2	column	2	2
6095	2.2.0000200004030000	1	2	row	2	2
6096	2.2.0000000234000000	1	2	row	2	2
6097	2.2.2000001000000030	1	2	column	2	2
6098	2.2.0000020010030000	1	2	row	2	2
6099	2.2.0030001000000200	1	2	column	2	2
6100	2.2.0000000010030200	1	2	row	2	2
6101	2.2.0030004000002000	1	2	column	2	2
6102	2.2.0000000243000000	1	2	row	2	2
6103	2.2.0010004000000200	1	2	column	2	2
6104	2.2.0000000004032000	1	2	row	2	2
6105	2.2.0030000200000010	1	2	column	2	2
6106	2.2.2000000001040000	1	2	row	2	2
6107	2.2.0030200000000040	1	2	column	2	2
6108	2.2.0002000014000000	1	2	row	2	2
6109	2.2.0030020000000040	1	2	column	2	2
6110	2.2.0002000034000000	1	2	row	2	2
6111	2.2.0040003000002000	1	2	column	2	2
6112	2.2.0000000030040200	1	2	row	2	2
6113	2.2.0030200000000010	1	2	column	2	2
6114	2.2.0000000004012000	1	2	row	2	2
6115	2.2.0002003000000010	1	2	column	2	2
6116	2.2.0002000031000000	1	2	row	2	2
6117	2.2.0010003000002000	1	2	column	2	2
6118	2.2.2000000004010000	1	2	row	2	2
6119	2.2.0000000040030200	1	2	row	2	2
6120	2.2.0010020000000030	1	2	column	2	2
6121	2.2.0000000030010200	1	2	row	2	2
6122	2.2.0200000010030000	1	2	row	2	2
6123	2.2.0000200003040000	1	2	row	2	2
6124	2.2.0030000200000040	1	2	column	2	2
6125	2.2.0040001000000200	1	2	column	2	2
6126	2.2.0000000241000000	1	2	row	2	2
6127	2.2.0002003000000040	1	2	column	2	2
6128	2.2.0040020000000010	1	2	column	2	2
6129	2.2.0030004000000200	1	2	column	2	2
6130	2.2.0000200003010000	1	2	row	2	2
6131	2.2.0030001000002000	1	2	column	2	2
6132	2.2.2000000003040000	1	2	row	2	2
6133	2.2.0010000200000040	1	2	column	2	2
6134	2.2.0200000010040000	1	2	row	2	2
6135	2.2.0200000040010000	1	2	row	2	2
6136	2.2.0000000010040200	1	2	row	2	2
6137	2.2.0010003000000200	1	2	column	2	2
6138	2.2.0000000001032000	1	2	row	2	2
6139	2.2.0010200000000040	1	2	column	2	2
6140	2.2.0000000231000000	1	2	row	2	2
6141	2.2.0010200000000030	1	2	column	2	2
6142	2.2.0200003000000040	1	2	column	2	2
6143	2.2.0040200000000010	1	2	column	2	2
6144	2.2.0030020000000010	1	2	column	2	2
6145	2.2.0000000214000000	1	2	row	2	2
6146	2.2.2000003000000040	1	2	column	2	2
6147	2.2.0200000030040000	1	2	row	2	2
6148	2.2.0200000030010000	1	2	row	2	2
6149	2.2.0200001000000040	1	2	column	2	2
6150	2.2.0000020030010000	1	2	row	2	2
6151	2.2.2000001000000040	1	2	column	2	2
6152	2.2.0000020040010000	1	2	row	2	2
6153	2.2.2000000001030000	1	2	row	2	2
6154	2.2.0000000213000000	1	2	row	2	2
6155	2.2.0002004000000030	1	2	column	2	2
6156	2.2.0000000003012000	1	2	row	2	2
6157	2.2.0200004000000010	1	2	column	2	2
6158	2.2.0000200004010000	1	2	row	2	2
6159	2.2.0010020000000040	1	2	column	2	2
6160	2.2.0200003000000010	1	2	column	2	2
6161	2.2.0000020040030000	1	2	row	2	2
6162	2.2.2000004000000030	1	2	column	2	2
6163	2.2.0200004000000030	1	2	column	2	2
6164	2.2.0000000040010200	1	2	row	2	2
6165	2.2.0040200000000030	1	2	column	2	2
6166	2.2.0002004000000010	1	2	column	2	2
6167	2.2.0010004000002000	1	2	column	2	2
6168	2.2.2000003000000010	1	2	column	2	2
6169	2.2.0010000200000030	1	2	column	2	2
6170	2.2.0040001000002000	1	2	column	2	2
6171	2.2.0002000041000000	1	2	row	2	2
